episode,analog,structure,und,seagull,burry,entry,offset_m,rule,cost_pct,multiple,payoff,pnl_pct,peak_mult,months_to_peak,max_dd,timing_miss,truncated,exit22_before_trough,exit22_fired,iv_entry
baseline,NonEvent,SPX Dec-27 seagull 90/70 -125c,spx,True,False,1993-08-31,,v4_-22,-2.5450127427886224,1.4024690431362448,-6.864705018862308e-15,2.5450127427886207,1.5685795740208919,9.756898817345597,1.0,False,False,False,False,14.372806917438599
baseline,NonEvent,SPX Dec-27 seagull 90/70 -125c,spx,True,False,1993-08-31,,peak_-22,-2.5450127427886224,1.4024690431362448,-6.864705018862308e-15,2.5450127427886207,1.5685795740208919,9.756898817345597,1.0,False,False,False,False,14.372806917438599
baseline,NonEvent,SPX Dec-27 seagull 90/70 -125c,spx,True,False,1993-08-31,,tiered,-2.5450127427886224,1.4024690431362448,-6.864705018862308e-15,2.5450127427886207,1.5685795740208919,9.756898817345597,1.0,False,False,False,False,14.372806917438599
baseline,NonEvent,SPX Dec-27 seagull 90/70 -125c,spx,True,False,1993-08-31,,IPS,-2.5450127427886224,1.4331732781543534,0.8989136850628688,2.739170953740039,1.5685795740208919,9.756898817345597,1.0,False,False,False,False,14.372806917438599
baseline,NonEvent,SPX Dec-27 seagull 90/70 -125c,spx,True,False,1993-09-30,,hold,-2.6239689565643936,1.4229858103962927,0.0,2.6239689565643936,1.571712697448716,8.771353482260183,0.9305507043157546,False,False,False,False,14.67286240801868
baseline,NonEvent,SPX Dec-27 seagull 90/70 -125c,spx,True,False,1993-09-30,,v4_-22,-2.6239689565643936,1.4229858103962927,0.0,2.6239689565643936,1.571712697448716,8.771353482260183,0.9305507043157546,False,False,False,False,14.67286240801868
baseline,NonEvent,SPX Dec-27 seagull 90/70 -125c,spx,True,False,1993-09-30,,peak_-22,-2.6239689565643936,1.4229858103962927,0.0,2.6239689565643936,1.571712697448716,8.771353482260183,0.9305507043157546,False,False,False,False,14.67286240801868
baseline,NonEvent,SPX Dec-27 seagull 90/70 -125c,spx,True,False,1993-09-30,,tiered,-2.6239689565643936,1.4229858103962927,0.0,2.6239689565643936,1.571712697448716,8.771353482260183,0.9305507043157546,False,False,False,False,14.67286240801868
baseline,NonEvent,SPX Dec-27 seagull 90/70 -125c,spx,True,False,1993-09-30,,IPS,-2.6239689565643936,1.4903001252348818,1.9143863728766364,3.0415495659549903,1.571712697448716,8.771353482260183,0.9305507043157546,False,False,False,False,14.67286240801868
baseline,NonEvent,SPX Dec-27 seagull 90/70 -125c,spx,True,False,1993-10-29,,hold,-2.4603921776129662,1.3808137418836846,0.0,2.4603921776129662,1.544866648401304,7.818659658344283,0.9605815419757547,False,False,False,False,13.974296021542507
baseline,NonEvent,SPX Dec-27 seagull 90/70 -125c,spx,True,False,1993-10-29,,v4_-22,-2.4603921776129662,1.3808137418836846,0.0,2.4603921776129662,1.544866648401304,7.818659658344283,0.9605815419757547,False,False,False,False,13.974296021542507
baseline,NonEvent,SPX Dec-27 seagull 90/70 -125c,spx,True,False,1993-10-29,,peak_-22,-2.4603921776129662,1.3808137418836846,0.0,2.4603921776129662,1.544866648401304,7.818659658344283,0.9605815419757547,False,False,False,False,13.974296021542507
baseline,NonEvent,SPX Dec-27 seagull 90/70 -125c,spx,True,False,1993-10-29,,tiered,-2.4603921776129662,1.3808137418836846,0.0,2.4603921776129662,1.544866648401304,7.818659658344283,0.9605815419757547,False,False,False,False,13.974296021542507
baseline,NonEvent,SPX Dec-27 seagull 90/70 -125c,spx,True,False,1993-10-29,,IPS,-2.4603921776129662,1.4178579618363019,1.1184848047364915,2.699730465528619,1.544866648401304,7.818659658344283,0.9605815419757547,False,False,False,False,13.974296021542507
baseline,NonEvent,SPX Dec-27 seagull 90/70 -125c,spx,True,False,1993-11-30,,hold,-2.848143563825266,1.4763366341232114,0.0,2.848143563825266,1.6241893980281001,12.253613666228645,0.9628341892547785,False,False,False,False,14.746124073940397
baseline,NonEvent,SPX Dec-27 seagull 90/70 -125c,spx,True,False,1993-11-30,,v4_-22,-2.848143563825266,1.4763366341232114,0.0,2.848143563825266,1.6241893980281001,12.253613666228645,0.9628341892547785,False,False,False,False,14.746124073940397
baseline,NonEvent,SPX Dec-27 seagull 90/70 -125c,spx,True,False,1993-11-30,,peak_-22,-2.848143563825266,1.4763366341232114,0.0,2.848143563825266,1.6241893980281001,12.253613666228645,0.9628341892547785,False,False,False,False,14.746124073940397
baseline,NonEvent,SPX Dec-27 seagull 90/70 -125c,spx,True,False,1993-11-30,,tiered,-2.848143563825266,1.4763366341232114,0.0,2.848143563825266,1.6241893980281001,12.253613666228645,0.9628341892547785,False,False,False,False,14.746124073940397
baseline,NonEvent,SPX Dec-27 seagull 90/70 -125c,spx,True,False,1993-11-30,,IPS,-2.848143563825266,1.4950539075279763,0.5166976256970179,2.960059125134686,1.6241893980281001,12.253613666228645,0.9628341892547785,False,False,False,False,14.746124073940397
baseline,NonEvent,SPX Dec-27 seagull 90/70 -125c,spx,True,False,1993-12-31,,hold,-2.5374022436374504,1.3949031476426352,0.0,2.5374022436374504,1.5561481473682124,11.235216819973719,0.8912286009452214,False,False,False,False,13.719034373766553
baseline,NonEvent,SPX Dec-27 seagull 90/70 -125c,spx,True,False,1993-12-31,,v4_-22,-2.5374022436374504,1.3949031476426352,0.0,2.5374022436374504,1.5561481473682124,11.235216819973719,0.8912286009452214,False,False,False,False,13.719034373766553
