episode,analog,structure,und,seagull,burry,entry,offset_m,rule,cost_pct,multiple,payoff,pnl_pct,peak_mult,months_to_peak,max_dd,timing_miss,truncated,exit22_before_trough,exit22_fired,iv_entry
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-05-31,,IPS,0.8767184078520001,0.02794902334726719,0.13039797406336642,-0.8522149846019655,0.8800891974030167,0.0657030223390276,0.0,False,False,False,False,12.903589568914391
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-06-30,,hold,0.7346548273377514,0.0,0.0,-0.7346548273377514,0.9169462701766236,0.6241787122207622,0.0,False,False,False,False,11.894150222615217
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-06-30,,v4_-22,0.7346548273377514,0.0,0.0,-0.7346548273377514,0.9169462701766236,0.6241787122207622,0.0,False,False,False,False,11.894150222615217
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-06-30,,peak_-22,0.7346548273377514,0.0,0.0,-0.7346548273377514,0.9169462701766236,0.6241787122207622,0.0,False,False,False,False,11.894150222615217
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-06-30,,tiered,0.7346548273377514,0.0,0.0,-0.7346548273377514,0.9169462701766236,0.6241787122207622,0.0,False,False,False,False,11.894150222615217
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-06-30,,IPS,0.7346548273377514,0.018253714839418473,0.07275571098328273,-0.7212446476141259,0.9169462701766236,0.6241787122207622,0.0,False,False,False,False,11.894150222615217
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-07-31,,hold,0.9165417526662992,0.0,0.0,-0.9165417526662992,0.8985582307020384,0.0657030223390276,0.0,False,False,False,False,13.260470896021737
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-07-31,,v4_-22,0.9165417526662992,0.0,0.0,-0.9165417526662992,0.8985582307020384,0.0657030223390276,0.0,False,False,False,False,13.260470896021737
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-07-31,,peak_-22,0.9165417526662992,0.0,0.0,-0.9165417526662992,0.8985582307020384,0.0657030223390276,0.0,False,False,False,False,13.260470896021737
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-07-31,,tiered,0.9165417526662992,0.0,0.0,-0.9165417526662992,0.8985582307020384,0.0657030223390276,0.0,False,False,False,False,13.260470896021737
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-07-31,,IPS,0.9165417526662992,0.03572082480623442,0.18344913557736647,-0.8838021252917074,0.8985582307020384,0.0657030223390276,0.0,False,False,False,False,13.260470896021737
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-08-31,,hold,0.7328301512817325,1.0946143137836093e-15,4.504819869140619e-15,-0.7328301512817317,0.950747945602652,1.149802890932983,1.0179913118187564e-15,False,False,False,False,11.955050639482476
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-08-31,,v4_-22,0.7328301512817325,1.0946143137836093e-15,4.504819869140619e-15,-0.7328301512817317,0.950747945602652,1.149802890932983,1.0179913118187564e-15,False,False,False,False,11.955050639482476
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-08-31,,peak_-22,0.7328301512817325,1.0946143137836093e-15,4.504819869140619e-15,-0.7328301512817317,0.950747945602652,1.149802890932983,1.0179913118187564e-15,False,False,False,False,11.955050639482476
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-08-31,,tiered,0.7328301512817325,1.0946143137836093e-15,4.504819869140619e-15,-0.7328301512817317,0.950747945602652,1.149802890932983,1.0179913118187564e-15,False,False,False,False,11.955050639482476
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-08-31,,IPS,0.7328301512817325,0.03621199023050864,0.14902828424347614,-0.7062929130028961,0.950747945602652,1.149802890932983,1.0179913118187564e-15,False,False,False,False,11.955050639482476
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-09-29,,hold,0.8461069861134233,0.0,0.0,-0.8461069861134233,1.156494575838852,0.19710906701708278,0.0,False,False,False,False,12.72330720461125
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-09-29,,v4_-22,0.8461069861134233,0.0,0.0,-0.8461069861134233,1.156494575838852,0.19710906701708278,0.0,False,False,False,False,12.72330720461125
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-09-29,,peak_-22,0.8461069861134233,0.0,0.0,-0.8461069861134233,1.156494575838852,0.19710906701708278,0.0,False,False,False,False,12.72330720461125
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-09-29,,tiered,0.8461069861134233,0.0,0.0,-0.8461069861134233,1.156494575838852,0.19710906701708278,0.0,False,False,False,False,12.72330720461125
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-09-29,,IPS,0.8461069861134233,0.07549668418639834,0.37257161792151,-0.7822287141949128,1.156494575838852,0.19710906701708278,0.0,False,False,False,False,12.72330720461125
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-10-31,,hold,0.9585028741483159,0.0,0.0,-0.9585028741483159,0.8691588785046727,0.0,0.0,False,False,False,False,13.442119194190141
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-10-31,,v4_-22,0.9585028741483159,0.0,0.0,-0.9585028741483159,0.8691588785046727,0.0,0.0,False,False,False,False,13.442119194190141
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-10-31,,peak_-22,0.9585028741483159,0.0,0.0,-0.9585028741483159,0.8691588785046727,0.0,0.0,False,False,False,False,13.442119194190141
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-10-31,,tiered,0.9585028741483159,0.0,0.0,-0.9585028741483159,0.8691588785046727,0.0,0.0,False,False,False,False,13.442119194190141
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-10-31,,IPS,0.9585028741483159,0.11289520089789738,0.6283205885639455,-0.8502924996101298,0.8691588785046727,0.0,0.0,False,False,False,False,13.442119194190141
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-11-30,,hold,0.7516578397091689,0.0,0.0,-0.7516578397091689,1.3217334997816814,1.3469119579500657,0.0,False,False,False,False,11.945795705576472
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-11-30,,v4_-22,0.7516578397091689,0.0,0.0,-0.7516578397091689,1.3217334997816814,1.3469119579500657,0.0,False,False,False,False,11.945795705576472
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-11-30,,peak_-22,0.7516578397091689,0.0,0.0,-0.7516578397091689,1.3217334997816814,1.3469119579500657,0.0,False,False,False,False,11.945795705576472
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-11-30,,tiered,0.7516578397091689,0.0,0.0,-0.7516578397091689,1.3217334997816814,1.3469119579500657,0.0,False,False,False,False,11.945795705576472
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-11-30,,IPS,0.7516578397091689,0.13253988297018268,0.6031432386268122,-0.6520331976004954,1.3217334997816814,1.3469119579500657,0.0,False,False,False,False,11.945795705576472
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-12-29,,hold,0.8433680545765939,0.0,0.0,-0.8433680545765939,1.397249278128565,0.39421813403416556,0.0,False,False,False,False,12.56687127748513
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-12-29,,v4_-22,0.8433680545765939,0.0,0.0,-0.8433680545765939,1.397249278128565,0.39421813403416556,0.0,False,False,False,False,12.56687127748513
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-12-29,,peak_-22,0.8433680545765939,0.0,0.0,-0.8433680545765939,1.397249278128565,0.39421813403416556,0.0,False,False,False,False,12.56687127748513
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-12-29,,tiered,0.8433680545765939,0.0,0.0,-0.8433680545765939,1.397249278128565,0.39421813403416556,0.0,False,False,False,False,12.56687127748513
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1995-12-29,,IPS,0.8433680545765939,0.10134278052516253,0.5235141970195852,-0.7578987909197048,1.397249278128565,0.39421813403416556,0.0,False,False,False,False,12.56687127748513
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-01-31,,hold,0.8462470248664504,0.0,0.0,-0.8462470248664504,1.5818837717106258,1.2155059132720105,0.0,False,False,False,False,12.58695982304603
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-01-31,,v4_-22,0.8462470248664504,0.0,0.0,-0.8462470248664504,1.5818837717106258,1.2155059132720105,0.0,False,False,False,False,12.58695982304603
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-01-31,,peak_-22,0.8462470248664504,0.0,0.0,-0.8462470248664504,1.5818837717106258,1.2155059132720105,0.0,False,False,False,False,12.58695982304603
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-01-31,,tiered,0.8462470248664504,0.0,0.0,-0.8462470248664504,1.5818837717106258,1.2155059132720105,0.0,False,False,False,False,12.58695982304603
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-01-31,,IPS,0.8462470248664504,0.17646667868447163,0.9489956870581109,-0.6969126230416525,1.5818837717106258,1.2155059132720105,0.0,False,False,False,False,12.58695982304603
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-02-29,,hold,1.283377334755333,1.9294857656085904e-14,1.5776241624936547e-13,-1.2833773347553081,1.1416309621572276,0.2628120893561104,1.794421762015989e-14,False,False,False,False,15.493381214795587
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-02-29,,v4_-22,1.283377334755333,1.9294857656085904e-14,1.5776241624936547e-13,-1.2833773347553081,1.1416309621572276,0.2628120893561104,1.794421762015989e-14,False,False,False,False,15.493381214795587
